"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_log","score_bri"
"1732","BUNIA",">=2",1,0.039,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0397808699077863,0.039
"1733","BUNIA",">=2",2,0.062,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.0640053298693026,0.062
"1734","BUNIA",">=2",3,0.08,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.0833816088303555,0.08
"1735","BUNIA",">=2",4,0.039,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0397808699077863,0.039
"1736","BUNIA",">=2",5,0.039,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0397808699077863,0.039
"1737","BUNIA",">=2",8,0.018,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.0181639705258382,0.018
"1738","BUNIA",">=2",9,0.014,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0140989242780818,0.014
"1739","BUNIA",">=2",11,0.014,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0140989242780818,0.014
"1740","BUNIA",">=2",12,0.062,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.0640053298693026,0.062
"1741","BUNIA",">=2",13,0.014,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.0140989242780818,0.014
"1742","BUNIA",">=2",14,0.006,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.00601807222495939,0.006
"1743","BUNIA",">=20",1,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.00000008279037e-10,0
"1744","BUNIA",">=20",2,0.002,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00200200257047267,0.002
"1745","BUNIA",">=20",3,0.002,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.00200200257047267,0.002
"1746","BUNIA",">=20",4,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.00000008279037e-10,0
"1747","BUNIA",">=20",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.00000008279037e-10,0
"1748","BUNIA",">=20",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-1.00000008279037e-10,0
"1749","BUNIA",">=20",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1750","BUNIA",">=20",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1751","BUNIA",">=20",12,0.002,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00200200257047267,0.002
"1752","BUNIA",">=20",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-1.00000008279037e-10,0
"1753","BUNIA",">=20",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-1.00000008279037e-10,0
"1754","BUNIA",">=6",1,0.009,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00904074455124089,0.009
"1755","BUNIA",">=6",2,0.014,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.0140989242780818,0.014
"1756","BUNIA",">=6",3,0.018,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.0181639705258382,0.018
"1757","BUNIA",">=6",4,0.009,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00904074455124089,0.009
"1758","BUNIA",">=6",5,0.009,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00904074455124089,0.009
"1759","BUNIA",">=6",8,0.002,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.00200200257047267,0.002
"1760","BUNIA",">=6",9,0.002,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.00200200257047267,0.002
"1761","BUNIA",">=6",11,0.002,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.00200200257047267,0.002
"1762","BUNIA",">=6",12,0.014,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.0140989242780818,0.014
"1763","BUNIA",">=6",13,0.003,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.00300450891999781,0.003
"1764","BUNIA",">=6",14,0.001,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.00100050023348343,0.001
"1765","BUTEMBO",">=10",1,0.212,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.238257188997354,0.212
"1766","BUTEMBO",">=10",2,0.412,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.531028330913442,0.412
"1767","BUTEMBO",">=10",3,0.586,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.881889304915277,0.586
"1768","BUTEMBO",">=10",4,0.212,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.238257188997354,0.212
"1769","BUTEMBO",">=10",5,0.212,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.238257188997354,0.212
"1770","BUTEMBO",">=10",8,0.063,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.0650719966369913,0.063
"1771","BUTEMBO",">=10",9,0.05,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0512932942822874,0.05
"1772","BUTEMBO",">=10",11,0.05,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0512932942822874,0.05
"1773","BUTEMBO",">=10",12,0.412,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.531028330913442,0.412
"1774","BUTEMBO",">=10",13,0.045,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.0460439383966948,0.045
"1775","BUTEMBO",">=10",14,0.032,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.0325231916022543,0.032
"1776","BUTEMBO",">=2",1,0.682,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.14570389588749,0.682
"1777","BUTEMBO",">=2",2,0.837,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-1.81400507756188,0.837
"1778","BUTEMBO",">=2",3,0.905,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-2.35387838632896,0.905
"1779","BUTEMBO",">=2",4,0.682,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.14570389588749,0.682
"1780","BUTEMBO",">=2",5,0.682,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.14570389588749,0.682
"1781","BUTEMBO",">=2",8,0.457,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.61064595886404,0.457
"1782","BUTEMBO",">=2",9,0.413,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.532730458983683,0.413
"1783","BUTEMBO",">=2",11,0.413,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.532730458983683,0.413
"1784","BUTEMBO",">=2",12,0.837,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-1.81400507756188,0.837
"1785","BUTEMBO",">=2",13,0.41,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.52763274191288,0.41
"1786","BUTEMBO",">=2",14,0.313,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.375420986614227,0.313
"1787","BUTEMBO",">=20",1,0.069,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0714960015976586,0.069
"1788","BUTEMBO",">=20",2,0.186,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.205794912856747,0.186
"1789","BUTEMBO",">=20",3,0.332,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.403467105295791,0.332
"1790","BUTEMBO",">=20",4,0.069,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0714960015976586,0.069
"1791","BUTEMBO",">=20",5,0.069,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0714960015976586,0.069
"1792","BUTEMBO",">=20",8,0.012,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.0120725811330547,0.012
"1793","BUTEMBO",">=20",9,0.006,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.00601807222495939,0.006
"1794","BUTEMBO",">=20",11,0.006,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.00601807222495939,0.006
"1795","BUTEMBO",">=20",12,0.186,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.205794912856747,0.186
"1796","BUTEMBO",">=20",13,0.009,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.00904074455124089,0.009
"1797","BUTEMBO",">=20",14,0.007,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.00702461483625952,0.007
"1798","BUTEMBO",">=6",1,0.37,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.462035459437828,0.37
"1799","BUTEMBO",">=6",2,0.586,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.881889304915277,0.586
"1800","BUTEMBO",">=6",3,0.731,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-1.31304389900855,0.731
"1801","BUTEMBO",">=6",4,0.37,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.462035459437828,0.37
"1802","BUTEMBO",">=6",5,0.37,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.462035459437828,0.37
"1803","BUTEMBO",">=6",8,0.166,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.181521876503486,0.166
"1804","BUTEMBO",">=6",9,0.132,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.14156356420658,0.132
"1805","BUTEMBO",">=6",11,0.132,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.14156356420658,0.132
"1806","BUTEMBO",">=6",12,0.586,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.881889304915277,0.586
"1807","BUTEMBO",">=6",13,0.126,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.134674903212185,0.126
"1808","BUTEMBO",">=6",14,0.092,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.0965109002707116,0.092
"1809","GOMA",">=10",1,0.001,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00100050023348343,0.001
"1810","GOMA",">=10",2,0.003,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00300450891999781,0.003
"1811","GOMA",">=10",3,0.007,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.00702461483625952,0.007
"1812","GOMA",">=10",4,0.001,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00100050023348343,0.001
"1813","GOMA",">=10",5,0.001,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00100050023348343,0.001
"1814","GOMA",">=10",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-1.00000008279037e-10,0
"1815","GOMA",">=10",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1816","GOMA",">=10",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1817","GOMA",">=10",12,0.003,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00300450891999781,0.003
"1818","GOMA",">=10",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-1.00000008279037e-10,0
"1819","GOMA",">=10",14,0.001,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.00100050023348343,0.001
"1820","GOMA",">=2",1,0.015,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0151136377085253,0.015
"1821","GOMA",">=2",2,0.018,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.0181639705258382,0.018
"1822","GOMA",">=2",3,0.034,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.0345914446660994,0.034
"1823","GOMA",">=2",4,0.015,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0151136377085253,0.015
"1824","GOMA",">=2",5,0.015,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.0151136377085253,0.015
"1825","GOMA",">=2",8,0.006,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.00601807222495939,0.006
"1826","GOMA",">=2",9,0.004,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.00400802129713721,0.004
"1827","GOMA",">=2",11,0.004,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.00400802129713721,0.004
"1828","GOMA",">=2",12,0.018,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.0181639705258382,0.018
"1829","GOMA",">=2",13,0.003,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.00300450891999781,0.003
"1830","GOMA",">=2",14,0.006,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.00601807222495939,0.006
"1831","GOMA",">=20",1,0.001,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00100050023348343,0.001
"1832","GOMA",">=20",2,0.001,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00100050023348343,0.001
"1833","GOMA",">=20",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-1.00000008279037e-10,0
"1834","GOMA",">=20",4,0.001,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00100050023348343,0.001
"1835","GOMA",">=20",5,0.001,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00100050023348343,0.001
"1836","GOMA",">=20",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-1.00000008279037e-10,0
"1837","GOMA",">=20",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1838","GOMA",">=20",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1839","GOMA",">=20",12,0.001,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00100050023348343,0.001
"1840","GOMA",">=20",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-1.00000008279037e-10,0
"1841","GOMA",">=20",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-1.00000008279037e-10,0
"1842","GOMA",">=6",1,0.003,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00300450891999781,0.003
"1843","GOMA",">=6",2,0.005,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00501254172304177,0.005
"1844","GOMA",">=6",3,0.01,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.0100503357524913,0.01
"1845","GOMA",">=6",4,0.003,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00300450891999781,0.003
"1846","GOMA",">=6",5,0.003,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.00300450891999781,0.003
"1847","GOMA",">=6",8,0.001,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.00100050023348343,0.001
"1848","GOMA",">=6",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1849","GOMA",">=6",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-1.00000008279037e-10,0
"1850","GOMA",">=6",12,0.005,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.00501254172304177,0.005
"1851","GOMA",">=6",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-1.00000008279037e-10,0
"1852","GOMA",">=6",14,0.001,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.00100050023348343,0.001
"1853","KALUNGUTA",">=10",1,0.282,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.331285709794637,0.282
"1854","KALUNGUTA",">=10",2,0.472,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.638658995086482,0.472
"1855","KALUNGUTA",">=10",3,0.623,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.975510091268874,0.623
"1856","KALUNGUTA",">=10",4,0.282,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.331285709794637,0.282
"1857","KALUNGUTA",">=10",5,0.282,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.331285709794637,0.282
"1858","KALUNGUTA",">=10",8,0.129,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.138113302014824,0.129
"1859","KALUNGUTA",">=10",9,0.102,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.107585210568579,0.102
"1860","KALUNGUTA",">=10",11,0.102,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.107585210568579,0.102
"1861","KALUNGUTA",">=10",12,0.472,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.638658995086482,0.472
"1862","KALUNGUTA",">=10",13,0.093,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.0976128287567468,0.093
"1863","KALUNGUTA",">=10",14,0.063,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.0650719966369913,0.063
"1864","KALUNGUTA",">=2",1,0.741,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.3509272168965,0.741
"1865","KALUNGUTA",">=2",2,0.852,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-1.91054300454235,0.852
"1866","KALUNGUTA",">=2",3,0.916,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-2.47693847894835,0.916
"1867","KALUNGUTA",">=2",4,0.741,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.3509272168965,0.741
"1868","KALUNGUTA",">=2",5,0.741,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-1.3509272168965,0.741
"1869","KALUNGUTA",">=2",8,0.577,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.860383099699452,0.577
"1870","KALUNGUTA",">=2",9,0.539,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.774357235768569,0.539
"1871","KALUNGUTA",">=2",11,0.539,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.774357235768569,0.539
"1872","KALUNGUTA",">=2",12,0.852,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-1.91054300454235,0.852
"1873","KALUNGUTA",">=2",13,0.497,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.687165108683591,0.497
"1874","KALUNGUTA",">=2",14,0.478,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.650087690907927,0.478
"1875","KALUNGUTA",">=20",1,0.112,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.118783535877354,0.112
"1876","KALUNGUTA",">=20",2,0.247,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.283690051049441,0.247
"1877","KALUNGUTA",">=20",3,0.368,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.458865884677052,0.368
"1878","KALUNGUTA",">=20",4,0.112,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.118783535877354,0.112
"1879","KALUNGUTA",">=20",5,0.112,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.118783535877354,0.112
"1880","KALUNGUTA",">=20",8,0.03,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.0304592073816158,0.03
"1881","KALUNGUTA",">=20",9,0.025,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0253178078817258,0.025
"1882","KALUNGUTA",">=20",11,0.025,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0253178078817258,0.025
"1883","KALUNGUTA",">=20",12,0.247,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.283690051049441,0.247
"1884","KALUNGUTA",">=20",13,0.019,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.0191828193148372,0.019
"1885","KALUNGUTA",">=20",14,0.014,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.0140989242780818,0.014
"1886","KALUNGUTA",">=6",1,0.445,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.588787165055522,0.445
"1887","KALUNGUTA",">=6",2,0.621,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.970219073635858,0.621
"1888","KALUNGUTA",">=6",3,0.757,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-1.41469383523007,0.757
"1889","KALUNGUTA",">=6",4,0.445,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.588787165055522,0.445
"1890","KALUNGUTA",">=6",5,0.445,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.588787165055522,0.445
"1891","KALUNGUTA",">=6",8,0.252,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.29035230087397,0.252
"1892","KALUNGUTA",">=6",9,0.221,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.249744232983019,0.221
"1893","KALUNGUTA",">=6",11,0.221,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.249744232983019,0.221
"1894","KALUNGUTA",">=6",12,0.621,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.970219073635858,0.621
"1895","KALUNGUTA",">=6",13,0.202,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.225646681407015,0.202
"1896","KALUNGUTA",">=6",14,0.156,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","model",0,-0.169602784267697,0.156
"1897","KATWA",">=10",1,0.272,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.317454230648088,0.272
"1898","KATWA",">=10",2,0.478,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.650087690907927,0.478
"1899","KATWA",">=10",3,0.629,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","model",0,-0.99155321610516,0.629
"1900","KATWA",">=10",4,0.272,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.317454230648088,0.272
"1901","KATWA",">=10",5,0.272,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","model",0,-0.317454230648088,0.272
"1902","KATWA",">=10",8,0.09,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","model",0,-0.0943106793613512,0.09
"1903","KATWA",">=10",9,0.072,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0747235460881779,0.072
"1904","KATWA",">=10",11,0.072,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","model",0,-0.0747235460881779,0.072
"1905","KATWA",">=10",12,0.478,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","model",0,-0.650087690907927,0.478
"1906","KATWA",">=10",13,0.062,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","model",0,-0.0640053298693026,0.062
