"","expert","HZ","p_cm","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","institution","last.in.field","experience.ide","score_bri","score_log"
"608",7,"MANDIMA",">=6",0.35,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"LSHTM","<2 weeks ago","<5 years",0.35,-0.430782915938608
"609",8,"BENI",">=10",0.7,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.7,-1.2039728039926
"610",8,"BENI",">=2",1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"611",8,"BENI",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"612",8,"BENI",">=6",0.95,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.95,-2.99573227155399
"613",8,"GOMA",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"614",8,"GOMA",">=2",0.45,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.45,-0.597837000573802
"615",8,"GOMA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"616",8,"GOMA",">=6",0.05,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.05,-0.0512932942822874
"617",8,"KALUNGUTA",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"618",8,"KALUNGUTA",">=2",0.8,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0.2,-0.22314355143921
"619",8,"KALUNGUTA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"620",8,"KALUNGUTA",">=6",0.3,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.3,-0.356674943795875
"621",8,"MABALAKO",">=10",1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"622",8,"MABALAKO",">=2",1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"623",8,"MABALAKO",">=20",0.75,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0.25,-0.287682072585114
"624",8,"MABALAKO",">=6",1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"625",8,"MAMBASA",">=10",0.15,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.15,-0.162518929380128
"626",8,"MAMBASA",">=2",0.65,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0.35,-0.4307829162463
"627",8,"MAMBASA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"628",8,"MAMBASA",">=6",0.3,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.3,-0.356674943795875
"629",8,"MANDIMA",">=10",0.15,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.15,-0.162518929380128
"630",8,"MANDIMA",">=2",0.9,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.9,-2.30258509199405
"631",8,"MANDIMA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"632",8,"MANDIMA",">=6",0.4,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.4,-0.510825623599324
"633",9,"BENI",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"634",9,"BENI",">=2",0.5,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0.5,-0.693147180759945
"635",9,"BENI",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"636",9,"BENI",">=6",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"637",9,"GOMA",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"638",9,"GOMA",">=2",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"639",9,"GOMA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"640",9,"GOMA",">=6",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"641",9,"KALUNGUTA",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"642",9,"KALUNGUTA",">=2",0.6,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0.4,-0.510825623932657
"643",9,"KALUNGUTA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"644",9,"KALUNGUTA",">=6",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"645",9,"MABALAKO",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",1,-23.0258509299405
"646",9,"MABALAKO",">=2",0.5,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",0.5,-0.693147180759945
"647",9,"MABALAKO",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",1,-23.0258509299405
"648",9,"MABALAKO",">=6",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",1,-23.0258509299405
"649",9,"MAMBASA",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"650",9,"MAMBASA",">=2",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,"MSF",">2 weeks ago",">5 years",1,-23.0258509299405
"651",9,"MAMBASA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"652",9,"MAMBASA",">=6",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"653",9,"MANDIMA",">=10",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"654",9,"MANDIMA",">=2",0.55,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0.55,-0.798507695995549
"655",9,"MANDIMA",">=20",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"656",9,"MANDIMA",">=6",0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"657",10,"BENI",">=10",1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",1,-23.0258508472001
"658",10,"BENI",">=2",1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"659",10,"BENI",">=20",0.9,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0.9,-2.30258509199405
"660",10,"BENI",">=6",1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",1,-23.0258508472001
"661",10,"GOMA",">=10",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"662",10,"GOMA",">=2",0.3,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0.3,-0.356674943795875
"663",10,"GOMA",">=20",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"664",10,"GOMA",">=6",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"665",10,"KALUNGUTA",">=10",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"666",10,"KALUNGUTA",">=2",0.5,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,"WHO","<2 weeks ago","<5 years",0.5,-0.693147180759945
"667",10,"KALUNGUTA",">=20",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"668",10,"KALUNGUTA",">=6",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"669",10,"MABALAKO",">=10",1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"670",10,"MABALAKO",">=2",1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"671",10,"MABALAKO",">=20",0.9,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,"WHO","<2 weeks ago","<5 years",0.1,-0.105360515768937
"672",10,"MABALAKO",">=6",1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"673",10,"MAMBASA",">=10",0.3,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0.3,-0.356674943795875
"674",10,"MAMBASA",">=2",0.5,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,"WHO","<2 weeks ago","<5 years",0.5,-0.693147180759945
"675",10,"MAMBASA",">=20",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"676",10,"MAMBASA",">=6",0.3,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0.3,-0.356674943795875
"677",10,"MANDIMA",">=10",0.6,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0.6,-0.916290731624155
"678",10,"MANDIMA",">=2",0.75,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0.75,-1.38629436071989
"679",10,"MANDIMA",">=20",0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"680",10,"MANDIMA",">=6",0.75,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,"WHO","<2 weeks ago","<5 years",0.75,-1.38629436071989
"681",1,"BENI",">=10",0.149,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model",0,NA,NA,NA,0.149,-0.161343150291254
"682",1,"BENI",">=10",0.155,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model_adj",0,NA,NA,NA,0.155,-0.16841865150662
"683",2,"BENI",">=10",0.147,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model",0,NA,NA,NA,0.147,-0.158995731373225
"684",2,"BENI",">=10",0.153,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model_adj",0,NA,NA,NA,0.153,-0.166054584212019
"685",3,"BENI",">=10",0.249,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.249,-0.286349627084847
"686",3,"BENI",">=10",0.231,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.231,-0.262664309346454
"687",4,"BENI",">=10",0.249,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.249,-0.286349627084847
"688",4,"BENI",">=10",0.231,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.231,-0.262664309346454
"689",5,"BENI",">=10",0.249,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.249,-0.286349627084847
"690",5,"BENI",">=10",0.231,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.231,-0.262664309346454
"691",6,"BENI",">=10",0.355,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model",0,NA,NA,NA,0.355,-0.438504962031326
"692",6,"BENI",">=10",0.233,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model_adj",0,NA,NA,NA,0.233,-0.265268477484503
"693",7,"BENI",">=10",0.296,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.296,-0.350976922682049
"694",7,"BENI",">=10",0.154,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.154,-0.16723591925771
"695",8,"BENI",">=10",0.296,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.296,-0.350976922682049
"696",8,"BENI",">=10",0.154,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.154,-0.16723591925771
"697",9,"BENI",">=10",0.296,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.296,-0.350976922682049
"698",9,"BENI",">=10",0.154,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.154,-0.16723591925771
"699",10,"BENI",">=10",0.157,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model",0,NA,NA,NA,0.157,-0.170788320861658
"700",10,"BENI",">=10",0.154,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model_adj",0,NA,NA,NA,0.154,-0.16723591925771
"701",1,"BENI",">=2",0.615,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model",1,NA,NA,NA,0.385,-0.486133011338221
"702",1,"BENI",">=2",0.639,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model_adj",1,NA,NA,NA,0.361,-0.447850824761097
"703",2,"BENI",">=2",0.611,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model",1,NA,NA,NA,0.389,-0.492658319974208
"704",2,"BENI",">=2",0.671,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model_adj",1,NA,NA,NA,0.329,-0.398986142159487
"705",3,"BENI",">=2",0.764,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",1,NA,NA,NA,0.236,-0.269187489946507
"706",3,"BENI",">=2",0.739,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",1,NA,NA,NA,0.261,-0.302457358169253
"707",4,"BENI",">=2",0.764,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",1,NA,NA,NA,0.236,-0.269187489946507
"708",4,"BENI",">=2",0.739,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",1,NA,NA,NA,0.261,-0.302457358169253
"709",5,"BENI",">=2",0.764,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",1,NA,NA,NA,0.236,-0.269187489946507
"710",5,"BENI",">=2",0.739,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",1,NA,NA,NA,0.261,-0.302457358169253
"711",6,"BENI",">=2",0.889,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model",1,NA,NA,NA,0.111,-0.117658043580718
"712",6,"BENI",">=2",0.793,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model_adj",1,NA,NA,NA,0.207,-0.231932057473392
"713",7,"BENI",">=2",0.846,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",1,NA,NA,NA,0.154,-0.167235919494117
"714",7,"BENI",">=2",0.702,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",1,NA,NA,NA,0.298,-0.353821875098776
"715",8,"BENI",">=2",0.846,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",1,NA,NA,NA,0.154,-0.167235919494117
"716",8,"BENI",">=2",0.702,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",1,NA,NA,NA,0.298,-0.353821875098776
"717",9,"BENI",">=2",0.846,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",1,NA,NA,NA,0.154,-0.167235919494117
"718",9,"BENI",">=2",0.702,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",1,NA,NA,NA,0.298,-0.353821875098776
"719",10,"BENI",">=2",0.618,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model",1,NA,NA,NA,0.382,-0.481266821686259
"720",10,"BENI",">=2",0.67,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model_adj",1,NA,NA,NA,0.33,-0.400477566746379
"721",1,"BENI",">=20",0.032,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model",0,NA,NA,NA,0.032,-0.0325231916022543
"722",1,"BENI",">=20",0.035,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model_adj",0,NA,NA,NA,0.035,-0.0356271775395242
"723",2,"BENI",">=20",0.026,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model",0,NA,NA,NA,0.026,-0.0263439752369326
"724",2,"BENI",">=20",0.024,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model_adj",0,NA,NA,NA,0.024,-0.0242926924665856
"725",3,"BENI",">=20",0.064,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.064,-0.0661398023977074
"726",3,"BENI",">=20",0.054,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.054,-0.0555127098245506
"727",4,"BENI",">=20",0.064,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.064,-0.0661398023977074
"728",4,"BENI",">=20",0.054,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.054,-0.0555127098245506
"729",5,"BENI",">=20",0.064,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.064,-0.0661398023977074
"730",5,"BENI",">=20",0.054,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.054,-0.0555127098245506
"731",6,"BENI",">=20",0.101,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model",0,NA,NA,NA,0.101,-0.106472244399282
"732",6,"BENI",">=20",0.04,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model_adj",0,NA,NA,NA,0.04,-0.0408219944160885
"733",7,"BENI",">=20",0.07,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.07,-0.0725706927273086
"734",7,"BENI",">=20",0.024,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.024,-0.0242926924665856
"735",8,"BENI",">=20",0.07,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.07,-0.0725706927273086
"736",8,"BENI",">=20",0.024,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.024,-0.0242926924665856
"737",9,"BENI",">=20",0.07,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.07,-0.0725706927273086
"738",9,"BENI",">=20",0.024,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.024,-0.0242926924665856
"739",10,"BENI",">=20",0.032,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model",0,NA,NA,NA,0.032,-0.0325231916022543
"740",10,"BENI",">=20",0.028,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model_adj",0,NA,NA,NA,0.028,-0.0283994744188173
"741",1,"BENI",">=6",0.311,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model",0,NA,NA,NA,0.311,-0.37251400782334
"742",1,"BENI",">=6",0.313,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model_adj",0,NA,NA,NA,0.313,-0.375420986614227
"743",2,"BENI",">=6",0.309,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model",0,NA,NA,NA,0.309,-0.369615455069749
"744",2,"BENI",">=6",0.325,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model_adj",0,NA,NA,NA,0.325,-0.393042587961459
"745",3,"BENI",">=6",0.451,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.451,-0.599656837290457
"746",3,"BENI",">=6",0.411,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.411,-0.529329095160771
"747",4,"BENI",">=6",0.451,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.451,-0.599656837290457
"748",4,"BENI",">=6",0.411,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.411,-0.529329095160771
"749",5,"BENI",">=6",0.451,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model",0,NA,NA,NA,0.451,-0.599656837290457
"750",5,"BENI",">=6",0.411,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","model_adj",0,NA,NA,NA,0.411,-0.529329095160771
"751",6,"BENI",">=6",0.602,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model",0,NA,NA,NA,0.602,-0.921303273446443
"752",6,"BENI",">=6",0.463,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","model_adj",0,NA,NA,NA,0.463,-0.621757184287053
"753",7,"BENI",">=6",0.515,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.515,-0.723606387838468
"754",7,"BENI",">=6",0.343,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.343,-0.420071260345319
"755",8,"BENI",">=6",0.515,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.515,-0.723606387838468
"756",8,"BENI",">=6",0.343,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.343,-0.420071260345319
"757",9,"BENI",">=6",0.515,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model",0,NA,NA,NA,0.515,-0.723606387838468
"758",9,"BENI",">=6",0.343,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","model_adj",0,NA,NA,NA,0.343,-0.420071260345319
"759",10,"BENI",">=6",0.318,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model",0,NA,NA,NA,0.318,-0.382725620992047
"760",10,"BENI",">=6",0.313,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","model_adj",0,NA,NA,NA,0.313,-0.375420986614227
"761",1,"GOMA",">=10",0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"762",1,"GOMA",">=10",0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"763",2,"GOMA",">=10",0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"764",2,"GOMA",">=10",0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
