"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_bri","score_log"
"205","BIRINGI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"206","BOGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"207","BOMA-MANGBETU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"208","BONDO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"209","BUNIA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"210","BUNYAKIRI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"211","BUTA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"212","BUTEMBO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",1,1,-23.0258509299405
"213","DAMAS",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"214","DORUMA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"215","DRODRO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"216","DUNGU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"217","FARADJE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"218","FATAKI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"219","FEREKENI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"220","FIZI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"221","GANGA DINGILA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"222","GETHY",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"223","GOMBARI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"224","HAUTS-PLATEAUX",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"225","IBANDA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"226","IDJWI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"227","ISANGI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"228","ISIRO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"229","ITEBERO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"230","ITOMBWE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"231","JIBA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"232","KABAMBARE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"233","KABARE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"234","KABONDO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"235","KADUTU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"236","KAILO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"237","KALEHE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"238","KALIMA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"239","KALOLE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"240","KALONGE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"241","KAMANGO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"242","KAMBALA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"243","KAMITUGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"244","KAMPENE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"245","KANIOLA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"246","KARISIMBI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"247","KASONGO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"248","KATANA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"249","KATOYI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"250","KATWA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",1,1,-23.0258509299405
"251","KAYNA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"252","KAZIBA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"253","KIBIRIZI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"254","KIBOMBO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"255","KIBUA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"256","KILO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"257","KIMBI-LULENGE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"258","KINDU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"259","KIROTSHE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"260","KITUTU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"261","KUNDA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"262","KYONDO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"263","LAYBO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"264","LEMERA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"265","LIKATI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"266","LINGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"267","LITA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"268","LOGO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"269","LOLWA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"270","LOWA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"271","LUBERO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"272","LUBUNGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"273","LUBUTU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"274","LULINGU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"275","LUSANGI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"276","MAHAGI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"277","MAKISO-KISANGANI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"278","MAKORO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"279","MANGALA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"280","MANGOBO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"281","MANGUREDJIPA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"282","MASEREKA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"283","MASISI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"284","MINEMBWE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"285","MINOVA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"286","MITI-MURHESA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"287","MONGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"288","MONGBALU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"289","MUBUMBANO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"290","MULUNGU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"291","MUSIENENE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"292","MUTWANGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"293","MWANA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"294","MWENGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"295","MWESO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"296","NIA-NIA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"297","NIANGARA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"298","NIZI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"299","NUNDU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"300","NYAKUNDE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"301","NYANGEZI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"302","NYANTENDE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"303","NYARAMBE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"304","NYIRAGONGO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"305","OBOKOTE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"306","OPALA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"307","OPIENGE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"308","PANGI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"309","PAWA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"310","PINGA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"311","POKO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"312","PUNIA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"313","RETHY",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"314","RIMBA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"315","RUNGU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"316","RUTSHURU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"317","RUZIZI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"318","RWAMPARA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"319","RWANGUBA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"320","SAMBA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"321","SARAMABILA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"322","SHABUNDA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"323","TCHOMIA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"324","TITULE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"325","TSHOPO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"326","TUNDA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"327","UBUNDU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"328","UVIRA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"329","VIADANA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"330","VUHOVI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"331","WALIKALE",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"332","WALUNGU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"333","WAMBA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"334","WANIERUKULA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"335","WATSA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"336","YABAONDO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"337","YAHISULI",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"338","YAHUMA",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"339","YAKUSU",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"340","YALEKO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"341","YALIMBONGO",">=2",2,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"342","ABA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"343","ADI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"344","ADJA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"345","AKETI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"346","ALIMBONGO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"347","ALUNGULI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"348","ANGO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"349","ANGUMU",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"350","ARIWARA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"351","ARU",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"352","AUNGBA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"353","BAFWAGBOGBO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"354","BAFWASENDE",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"355","BAGIRA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"356","BAMBO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"357","BAMBU",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"358","BANALIA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"359","BASALI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"360","BASOKO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"361","BENGAMISA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"362","BIENA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"363","BILI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"364","BINZA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"365","BIRAMBIZO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"366","BIRINGI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"367","BOGA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"368","BOMA-MANGBETU",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"369","BONDO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"370","BUNIA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"371","BUNYAKIRI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"372","BUTA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"373","BUTEMBO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",1,1,-23.0258509299405
"374","DAMAS",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"375","DORUMA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"376","DRODRO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"377","DUNGU",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"378","FARADJE",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"379","FATAKI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"380","FEREKENI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"381","FIZI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"382","GANGA DINGILA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"383","GETHY",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"384","GOMBARI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"385","HAUTS-PLATEAUX",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"386","IBANDA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"387","IDJWI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"388","ISANGI",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"389","ISIRO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"390","ITEBERO",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"391","ITOMBWE",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"392","JIBA",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"393","KABAMBARE",">=2",3,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
